"","X","MachineID","MachineModel","ServicePeriod","No.Replacements","No.schservice","No.Repairs","mean_Compreplaced","min_Compreplaced","max_Compreplaced","mean_schrepair","min_schrepair","max_schrepair","mean_comprepair","min_comprepair","max_comprepair","error2","error3","error4","error5","error1","Noaction_Errors","Range_Sensor1_Noerror","Mean_Sensor1_Noerror","Range_Sensor2_Noerror","Mean_Sensor2_Noerror","Range_Sensor3_Noerror","Mean_Sensor3_Noerror","Range_Sensor4_Noerror","Mean_Sensor4_Noerror","Range_Sensor1_error2","Mean_Sensor1_error2","Range_Sensor2_error2","Mean_Sensor2_error2","Range_Sensor3_error2","Mean_Sensor3_error2","Range_Sensor4_error2","Mean_Sensor4_error2","Range_Sensor1_error3","Mean_Sensor1_error3","Range_Sensor2_error3","Mean_Sensor2_error3","Range_Sensor3_error3","Mean_Sensor3_error3","Range_Sensor4_error3","Mean_Sensor4_error3","Range_Sensor1_error4","Mean_Sensor1_error4","Range_Sensor2_error4","Mean_Sensor2_error4","Range_Sensor3_error4","Mean_Sensor3_error4","Range_Sensor4_error4","Mean_Sensor4_error4","Range_Sensor1_error5","Mean_Sensor1_error5","Range_Sensor2_error5","Mean_Sensor2_error5","Range_Sensor3_error5","Mean_Sensor3_error5","Range_Sensor4_error5","Mean_Sensor4_error5","Range_Sensor1_error1","Mean_Sensor1_error1","Range_Sensor2_error1","Mean_Sensor2_error1","Range_Sensor3_error1","Mean_Sensor3_error1","Range_Sensor4_error1","Mean_Sensor4_error1","Max_Occuring_error","Max_replaced_Comp","Max_service_comp","error2._NO.Comp_replacements","error3._NO.Comp_replacements","error4._NO.Comp_replacements","error5._NO.Comp_replacements","error1._NO.Comp_replacements"
"228",228,"MID11078","model4",20,6,0,25,73,7,180,0,0,0,23.85,15,105,1,2,0,3,1,1,125.2844,170.837205359151,412.0571,446.655651367895,86.56344,100.95191139163,44.95101,40.4524318613367,0,176.0094,0,368.0411,0,108.0761,0,42.96326,5.66970000000001,173.17455,113.3846,424.7334,21.57756,97.28732,2.19363,44.060075,125.2844,170.837205359151,412.0571,446.655651367895,86.56344,100.95191139163,44.95101,40.4524318613367,37.5671,166.618133333333,200.8274,479.7169,18.6546,107.746733333333,6.98349,53.9885766666667,0,176.0094,0,368.0411,0,108.0761,0,42.96326,"error5","Component4","None",2,2,0,3,2
"229",229,"MID11079","model2",20,10,0,19,30,15,60,0,0,0,30.9375,15,105,1,1,5,3,2,1,132.9796,170.5730849125,391.6748,446.4937322375,93.3713,101.23573411125,43.66003,40.5433605,0,191.6511,0,435.3367,0,93.43314,0,41.34735,0,191.6511,0,435.3367,0,93.43314,0,41.34735,21.8245,178.55944,35.8072,448.156,23.5,125.97928,10.24066,43.810084,36.0372,173.9685,21.7576,442.7968,24.29356,102.45444,12.33234,48.3455866666667,6.90209999999999,188.03915,116.0057,403.60005,18.9959,94.07475,1.33354,45.36013,"error4","Component3","None",2,2,4,4,2
"230",230,"MID11080","model2",21,6,0,25,67.5,15,90,0,0,0,25.68421053,15,143,2,1,4,2,2,4,112.3335,170.857742932133,400.8862,447.681462304712,90.68309,101.145240426197,42.72227,40.3991318247719,10.1965,180.83845,163.2765,400.31835,1.12791000000001,93.875985,12.11607,38.912105,0,175.7402,0,318.6801,0,93.31203,0,32.85407,14.7789,163.109375,142.9668,436.03125,56.57101,121.0517475,5.8516,42.946105,4.90740000000002,174.4191,20.7666,421.169,27.86599,107.550205,8.13686,49.41541,14.7881,195.28895,17.57,488.5205,1.67419,100.377005,13.48525,39.880615,"error4","Component3, Component4","None",1,1,3,3,1
"231",231,"MID11081","model4",20,6,2,23,59.8,15,150,334,334,334,19.15789474,15,30,2,2,1,3,2,4,113.8837,170.619862779653,430.4508,447.480779815023,82.42806,100.679385210599,42.46,40.5227945781777,6.17140000000001,160.7322,43.3805,387.48565,5.37226000000001,95.16959,4.74003,39.473615,17.8233,166.55815,80.8328,406.2118,5.92885000000001,95.447885,10.5903,36.54848,0,133.671,0,430.2831,0,96.65594,0,48.16422,17.8155,168.336733333333,135.3902,461.0208,3.73999999999999,101.557066666667,2.02305,48.7860033333333,2.9119,182.58265,36.6817,458.62765,16.82273,92.999435,4.02246,42.47744,"error5","Component4","Component3",1,1,0,3,1
"232",232,"MID11082","model4",21,10,0,20,29.22222222,15,45,0,0,0,28.11764706,13,105,5,6,0,3,1,1,116.8628,170.5689109375,396.1716,446.5154083875,103.04197,100.7580259325,46.08046,40.54975187375,29.171,168.4993,99.607,331.5628,22.986,99.20152,8.31242,37.539686,37.6344,164.851866666667,261.1383,367.788116666667,22.986,99.478,9.54975,38.4722166666667,116.8628,170.5689109375,396.1716,446.5154083875,103.04197,100.7580259325,46.08046,40.54975187375,35.5982,169.177366666667,27.9742,406.363766666667,47.70001,110.615336666667,8.23687,49.1160666666667,0,180.7816,0,469.1038,0,96.63458,0,41.69493,"error3","Component2","None",5,5,0,3,1
"233",233,"MID11083","model3",21,9,1,18,26.25,15,60,0,0,0,32.26666667,15,90,6,5,0,2,3,2,120.4687,170.792376359545,511.4099,445.146924465558,92.46406,100.586332337792,43.77474,40.1510537004626,39.695,178.48425,105.8744,366.321766666667,29.24717,101.52842,9.84506,44.3226283333333,37.4239,174.44698,80.0420999999999,376.00464,29.24717,102.148908,9.84506,43.934634,120.4687,170.792376359545,511.4099,445.146924465558,92.46406,100.586332337792,43.77474,40.1510537004626,32.2554,162.121,32.9216,400.8695,19.43065,93.593975,6.30647,47.345115,10.0311,189.924766666667,72.9073,520.742733333333,31.97746,88.1439,9.33141,39.4040166666667,"error2","Component2","Component1",5,5,0,2,2
"234",234,"MID11084","model4",21,8,1,27,38.85714286,15,75,0,0,0,22.1,7,45,3,1,0,3,5,4,126.0248,170.922276572071,393.2549,447.113323140393,84.20669,100.718374146768,41.42719,40.4422204100513,10.386,167.7882,180.6219,431.342166666667,9.04635,98.4242166666667,5.71524,41.69153,0,164.4438,0,351.6874,0,100.6014,0,44.65635,126.0248,170.922276572071,393.2549,447.113323140393,84.20669,100.718374146768,41.42719,40.4422204100513,6.94579999999999,180.941566666667,47.6297,445.455466666667,27.81229,100.826236666667,5.08901,49.6904833333333,32.6813,181.33922,69.1687,450.2354,46.7525,110.95384,12.05806,35.879296,"error1","Component1, Component4","Component3",1,1,0,3,3
"235",235,"MID11085","model2",20,12,1,24,41.125,14,105,0,0,0,22.29411765,15,75,5,4,5,1,3,4,118.1713,170.769433058265,392.4764,445.943280257564,95.53154,101.306363909727,42.83539,40.293596004001,24.4221,171.8392,57.3172,394.19138,37.45773,104.352484,9.70884,36.754212,15.9722,168.76685,49.1056,388.478375,37.45773,104.544005,9.70884,35.797015,26.7658,172.93774,117.5844,417.09336,23.9684,111.40514,15.91355,40.228616,0,153.0368,0,394.5305,0,87.32144,0,58.98476,7.6507,185.2812,125.9204,477.525766666667,11.0531,96.40554,23.36248,43.9867333333333,"error2, error4","Component2, Component3","Component3",6,6,5,1,2
"236",236,"MID11086","model3",21,9,3,24,42.85714286,15,90,136.5,30,243,27.52941176,15,138,5,6,2,3,1,3,113.9892,170.624140017502,419.4184,446.123079834979,94.6835,100.671425789474,49.49496,40.4111583747968,36.8225,175.72676,79.6748,339.09588,20.09164,110.198192,11.49473,40.816546,36.8225,172.82665,229.5979,368.74515,27.76214,112.884226666667,11.49473,41.105695,23.2728,156.9558,92.264,418.2966,28.75,115.395,20.88635,51.996025,11.5271,160.1532,71.5301,444.6642,27.5082,100.214566666667,1.21464,53.5523933333333,0,192.4582,0,337.3364,0,112.1835,0,41.57894,"error3","Component2","Component1",6,6,0,3,2
"237",237,"MID11087","model2",20,11,1,19,31.66666667,15,90,0,0,0,26.75,15,60,3,3,3,4,3,3,113.3481,170.934327135176,428.261,446.018890809053,98.98463,101.073784704264,48.12095,40.644839898712,19.4578,160.669733333333,165.4718,367.324166666667,13.47432,105.697926666667,5.89721,40.4197133333333,9.678,169.420433333333,105.1736,347.224766666667,15.70614,104.953986666667,10.20998,41.8573033333333,25.7508,165.650366666667,182.8015,429.4208,38.0007,131.2154,19.27694,44.8446166666667,31.9798,169.460325,103.4692,455.693275,28.51009,100.7162025,14.96703,52.7853275,43.0529,178.289433333333,197.2485,434.565733333333,7.6397,106.4478,12.87223,39.2923666666667,"error5","Component4","Component4",2,2,4,5,2
"238",238,"MID11088","model3",19,6,0,26,60,45,90,0,0,0,20.95,15,60,2,2,0,4,0,0,124.1969,170.597718201124,433.1051,447.087312517177,82.98423,100.844091389132,45.37951,40.5136445271705,56.8863,159.20855,72.0031,321.79035,6.17440000000001,103.1864,15.23746,51.99374,56.8863,159.20855,72.0031,321.79035,6.17440000000001,103.1864,15.23746,51.99374,124.1969,170.597718201124,433.1051,447.087312517177,82.98423,100.844091389132,45.37951,40.5136445271705,48.4953,158.79335,223.0901,421.64895,24.64939,104.8403775,10.52366,58.2202925,124.1969,170.597718201124,433.1051,447.087312517177,82.98423,100.844091389132,45.37951,40.5136445271705,"error5","Component4","None",3,3,0,5,0
"239",239,"MID11089","model1",20,9,0,22,35.625,15,60,0,0,0,30.625,15,75,1,0,3,5,1,1,118.68,170.5822366875,401.1973,447.3621535,121.65837,101.36192771375,50.69848,40.5827612,0,162.977,0,536.9151,0,106.1248,0,33.29511,118.68,170.5822366875,401.1973,447.3621535,121.65837,101.36192771375,50.69848,40.5827612,42.3554,158.506433333333,210.8293,463.269433333333,15.3017,130.7758,7.27018,37.8892,35.6011,164.00348,127.0312,436.70396,20.14404,99.886738,23.48514,56.399576,0,190.4013,0,510.6598,0,98.94186,0,43.10188,"error5","Component4","None",0,0,3,5,1
"240",240,"MID11090","model3",20,9,0,23,40,15,90,0,0,0,30.58823529,15,90,3,3,0,4,2,0,116.4346,170.796528276896,402.1668,445.982684018493,87.79924,100.761128398101,40.91651,40.3957580157441,28.3388,176.005433333333,76.4127,380.902233333333,20.59327,96.9852933333333,5.37935,46.7787533333333,28.3388,176.005433333333,76.4127,380.902233333333,20.59327,96.9852933333333,5.37935,46.7787533333333,116.4346,170.796528276896,402.1668,445.982684018493,87.79924,100.761128398101,40.91651,40.3957580157441,42.8511,176.511425,76.9911,465.13705,23.52354,94.0134125,8.28272,50.9784775,7.2431,193.40645,24.8599,458.43335,5.74109,90.919095,0.145709999999994,48.416615,"error5","Component4","None",3,3,0,6,4
"241",241,"MID11091","model3",20,11,2,16,33.33333333,15,75,0,0,0,37.78571429,15,90,6,5,1,3,4,3,114.4091,171.086854783044,456.8408,444.748084031512,88.84287,100.841561475553,43.83838,40.4882427997999,27.6041,169.511716666667,141.548,355.41415,21.47463,97.3595833333333,17.33951,37.6967516666667,27.6041,171.98218,95.0138,336.80622,21.47463,97.206374,17.33951,39.321184,0,187.2789,0,499.3661,0,89.88569,0,39.66852,18.9547,177.768366666667,133.439,474.736033333333,17.18305,101.067283333333,16.05713,49.40136,24.3467,198.81325,131.9761,442.5186,8.69289999999999,103.903,17.08844,39.429115,"error2","Component2","Component1, Component4",6,6,0,4,3
"242",242,"MID11092","model4",20,7,1,19,45,15,105,0,0,0,33.1875,15,75,2,3,0,3,2,1,112.5201,170.817420819795,485.5029,446.181836428393,82.32874,100.451878069233,44.7721,40.4572461034741,29.2353,177.79595,1.98079999999999,364.6706,1.76074,95.15044,5.16304,36.13754,29.2353,174.340233333333,13.3014,360.566933333333,5.12806999999999,96.56634,13.10399,39.64503,112.5201,170.817420819795,485.5029,446.181836428393,82.32874,100.451878069233,44.7721,40.4572461034741,28.1326,170.1279,53.9709,402.1837,22.65496,96.8895533333333,22.22408,54.9051833333333,30.7088,205.2528,43.7008,438.9063,10.52179,94.147465,7.16135,33.610485,"error3, error5","Component4","Component1",2,2,0,3,2
"243",243,"MID11093","model3",20,6,0,25,54,30,105,0,0,0,27.05882353,15,75,4,2,0,3,1,2,125.3719,170.597516295926,407.4776,447.084424593852,101.14313,100.752675459885,39.88053,40.4162729255186,81.5071,163.696525,183.4319,429.802575,16.90679,104.4384475,9.67299,39.737145,58.7303,147.88975,38.445,367.0651,16.90679,105.630705,3.14489,41.456725,125.3719,170.597516295926,407.4776,447.084424593852,101.14313,100.752675459885,39.88053,40.4162729255186,59.8866,189.280933333333,92.6109,451.958533333333,16.1223,91.8100433333333,10.86102,51.1022366666667,0,189.6006,0,425.2632,0,97.4929,0,41.38878,"error2","Component4","None",2,2,0,3,1
"244",244,"MID11094","model4",20,7,1,21,40,15,60,0,0,0,29.9375,15,179,2,2,1,4,4,6,119.8825,171.135769250969,393.9491,447.53185794673,122.15814,100.721148883331,41.50354,40.5395528610729,42.1921,178.08175,112.3988,429.9232,2.09842999999999,97.280905,0.0380200000000031,42.56957,34.3874,190.5728,34.218,458.0062,12.79152,94.07544,6.20142,39.42931,0,164.3195,0,413.6132,0,94.69718,0,42.2867,29.6841,176.9362,43.2317,472.05585,22.71652,90.1474775,14.01768,52.356705,37.4794,199.916025,100.9745,451.94915,44.67107,92.7994425,10.79894,40.6333275,"error1, error5","Component4","Component2",0,0,0,4,3
"245",245,"MID11095","model3",20,5,1,22,78.75,60,90,0,0,0,32.25,15,135,2,1,0,4,0,1,129.8585,170.454654935032,401.5832,446.35207669915,86.61783,100.739522696152,43.89523,40.4559268565717,2.74770000000001,170.73415,156.8456,360.5043,2.8951,108.60225,2.45761,42.558005,0,169.3603,0,282.0815,0,107.1547,0,43.78681,129.8585,170.454654935032,401.5832,446.35207669915,86.61783,100.739522696152,43.89523,40.4559268565717,29.6198,172.031125,72.0522,489.01275,14.51478,94.46381,15.78538,49.864065,129.8585,170.454654935032,401.5832,446.35207669915,86.61783,100.739522696152,43.89523,40.4559268565717,"error5","Component4","Component2",1,1,0,4,0
"246",246,"MID11096","model1",20,11,2,13,24,15,45,0,0,0,40.66666667,15,143,2,3,5,4,1,2,109.9058,170.710103776416,401.0689,448.022258459422,96.81942,101.49843535951,41.6524,40.5681227835438,3.93430000000001,192.68205,96.8064,374.4783,38.65853,102.576435,5.7939,39.11729,11.08,189.644433333333,158.7299,411.253866666667,38.65853,100.118506666667,9.67827,41.37773,52.2457,173.5803,225.7867,441.07352,25.7566,121.58192,11.57912,41.684558,22.1876,173.687025,154.5544,457.863375,9.50238,102.898705,6.72517,56.476575,0,192.4755,0,397.4727,0,98.83313,0,42.61296,"error4","Component3, Component4","Component2, Component3",2,2,4,4,1
"247",247,"MID11097","model2",19,14,0,19,31.5,15,105,0,0,0,32.0625,15,150,4,4,5,3,3,2,113.0596,170.819293685132,376.7274,446.88989357259,98.98504,101.446877890459,46.53068,40.4752529836189,9.5641,177.16005,75.8443,377.314325,29.63031,107.0048975,15.66047,45.99707,21.4101,173.30415,68.3286,371.76405,29.63031,104.7645875,20.26311,44.84641,38.1797,176.1025,169.846,420.17618,21.7526,124.31784,4.58262000000001,41.324156,15.4833,170.4851,104.824,391.356133333333,13.1998,116.1359,14.53111,48.77491,15.6858,173.956766666667,169.7513,434.426066666667,53.2561,105.352966666667,5.49012,43.3480766666667,"error4","Component3","None",5,5,7,4,4
"248",248,"MID11098","model3",19,7,5,19,35,15,60,75,30,120,30.33333333,15,90,3,2,0,4,2,2,121.6256,170.668835170604,404.341,448.380181452318,91.44216,100.5889804012,50.555,40.5797087339083,24.7807,143.753433333333,183.0343,397.972333333333,10.3121,104.935733333333,4.99244,41.04119,13.0447,149.83955,46.6602,344.7376,7.36799999999999,107.1451,3.39325,39.942585,121.6256,170.668835170604,404.341,448.380181452318,91.44216,100.5889804012,50.555,40.5797087339083,13.7596,173.543525,163.1532,405.59595,33.95727,98.08263,15.74197,49.613915,32.7165,175.95935,31.6493,467.03795,23.80549,103.677555,6.45970000000001,43.95784,"error5","Component4","Component1, Component2",2,2,0,4,1
"249",249,"MID11099","model3",20,9,0,21,33.75,15,60,0,0,0,27,15,90,2,3,1,5,2,2,121.1532,170.549440430054,449.3718,446.739711176397,106.41798,100.686441898987,44.38186,40.5911350906363,6.46559999999999,186.0994,46.5834,384.3552,8.129,108.6269,5.88704,40.24392,13.3132,189.459533333333,80.353,403.375633333333,27.22502,100.906726666667,7.87159,41.88661,0,167.1686,0,406.7251,0,95.87144,0,35.72836,27.834,176.39858,57.1151,431.74018,15.75982,100.851652,10.01594,53.220192,1.41589999999999,181.84325,44.5686,482.6749,4.2589,107.92535,7.18945,38.265645,"error5","Component4","None",2,2,0,5,2
"250",250,"MID11100","model3",20,6,4,22,79.25,32,105,243.5,30,457,22.47058824,7,45,1,3,1,3,3,5,105.4072,170.6381596,457.4062,447.24273535,87.82903,100.75015312,44.9874,40.4670661775,0,164.0434,0,469.9039,0,95.87179,0,39.4916,24.8679,186.141233333333,123.2486,406.7952,14.82442,99.3419166666667,4.22022,45.4131066666667,0,187.6153,0,455.8015,0,92.11433,0,41.52221,63.0123,188.8978,47.1347,460.713233333333,6.10367000000001,97.9755566666667,6.50245,53.0017,52.9865,201.073033333333,20.2731,474.558466666667,10.20737,99.2946833333333,18.42598,46.1639733333333,"error1, error3, error5","Component4","Component3",0,1,0,4,3
"251",251,"MID11101","model4",19,8,0,19,40.71428571,15,90,0,0,0,25.25,15,90,2,2,1,5,3,3,114.1204,170.577450681335,419.364,447.907451331416,95.35832,100.824835221903,43.04685,40.6723190011251,7.86369999999999,179.22075,124.9162,427.3651,3.85209999999999,96.06329,2.61353,44.629285,7.86369999999999,179.22075,124.9162,427.3651,3.85209999999999,96.06329,2.61353,44.629285,0,151.5381,0,481.8984,0,94.72125,0,39.86084,29.1952,165.76184,137.7159,450.31726,21.47818,94.198966,13.77377,52.271238,17.28,182.626366666667,59.8998999999999,447.746666666667,21.86209,101.663436666667,13.74383,40.5018333333333,"error5","Component4","None",2,2,0,5,1
"252",252,"MID11102","model1",19,9,3,19,41.25,15,90,122.5,30,215,29.375,15,135,2,2,3,4,1,1,130.0384,170.6258233875,410.8781,446.6238552375,85.70798,101.1180970025,42.90604,40.55078585375,4.54179999999999,170.4661,11.215,385.583,16.60784,91.15669,2.34227,33.329485,4.54179999999999,170.4661,11.215,385.583,16.60784,91.15669,2.34227,33.329485,27.8982,175.5939,55.9807,479.113166666667,26.3158,131.383166666667,10.89126,36.07547,23.1325,175.15475,184.3647,484.201975,20.62054,103.21714,11.04188,49.16956,0,154.4801,0,385.0011,0,102.942,0,32.64373,"error5","Component4","Component1, Component3, Component4",2,2,3,4,0
"253",253,"MID11103","model3",19,8,2,18,45.57142857,4,105,30,30,30,21.6,15,45,2,2,1,3,2,1,122.7751,170.977958035491,422.2578,446.81663604099,100.78244,100.741717261935,44.10886,40.6756077268183,9.5549,170.83955,29.1791,362.18815,20.22122,102.34309,14.52675,49.480625,9.5549,170.83955,29.1791,362.18815,20.22122,102.34309,14.52675,49.480625,0,178.9485,0,377.1168,0,103.8249,0,27.02583,16.1079,180.417333333333,45.6721,437.711933333333,19.94426,98.3119466666667,15.57101,48.6204933333333,20.5558,194.6519,7.47370000000001,468.49675,9.33160000000001,111.551,10.39474,41.60538,"error5","Component4","Component1, Component2",2,2,0,3,2
"254",254,"MID11104","model4",19,11,1,16,35.625,15,105,0,0,0,34.83333333,15,75,3,3,0,4,4,0,115.6484,170.764433558305,440.2781,446.162992300962,96.7212,100.722765748031,49.22331,40.5573903112111,54.6815,163.574233333333,101.5047,389.7089,24.12945,103.827983333333,7.68621,38.8484466666667,54.6815,163.574233333333,101.5047,389.7089,24.12945,103.827983333333,7.68621,38.8484466666667,115.6484,170.764433558305,440.2781,446.162992300962,96.7212,100.722765748031,49.22331,40.5573903112111,48.1177,175.53665,146.0609,462.079475,14.60196,104.23211,8.90045,50.3973425,22.8763,201.90915,111.9488,410.078175,14.60373,102.1002725,5.88377,43.9145675,"error1, error5","Component1, Component4","Component4",4,4,0,5,6
"255",255,"MID11105","model4",20,6,4,21,51,30,75,162.3333333,30,427,24.23529412,15,82,1,2,2,4,1,3,121.108,170.562932545932,392.7297,447.215232633421,96.0742,100.656546395451,43.06343,40.4135891426072,0,179.8219,0,264.3187,0,94.94144,0,45.67288,17.7152,170.9643,200.5016,364.5695,4.56246,97.22267,2.39157,46.868665,0.31389999999999,170.09535,0.953000000000031,416.2078,24.1391,115.51635,3.64553,39.795355,19.4451,181.4275,51.2091,477.0927,19.28973,107.5362925,6.96413,50.881235,0,195.9081,0,375.1338,0,105.1857,0,46.69922,"error5","Component4","Component1",1,1,0,4,1
"256",256,"MID11106","model3",20,6,0,21,54,15,90,0,0,0,26.29411765,15,72,2,7,2,4,1,8,118.4825,170.780864052533,421.7235,446.611267091932,88.27137,100.662521230769,43.1493,40.5359030731707,5.34360000000001,164.3531,133.6914,473.3933,6.73908,97.87416,8.99429000000001,38.206595,57.4146,175.032057142857,205.1191,421.080328571429,28.74329,104.643604285714,17.2008,41.5100571428571,34.2232,157.2096,189.0427,454.22815,4.1182,116.2871,6.1049,43.92937,20.0011,148.5251,243.3817,456.3036,26.46932,90.28874,22.17786,46.6956225,0,184.0098,0,341.5695,0,88.2081,0,34.18793,"error3","Component4","None",1,2,0,4,1
"257",257,"MID11107","model4",20,5,1,19,57.75,30,81,0,0,0,34.30769231,15,90,1,2,1,3,0,2,122.3124,170.409182983508,467.5259,447.219203635682,92.07968,100.828339429035,55.03318,40.5658328523238,0,177.2177,0,328.5611,0,97.8088,0,39.3275,7.08329999999998,180.75935,4.93680000000001,326.0927,6.7871,101.20235,13.41076,46.03288,0,193.015,0,422.5986,0,86.37544,0,38.074,23.7462,166.744633333333,188.5899,455.485833333333,22.34921,100.909163333333,2.64422,50.20114,122.3124,170.409182983508,467.5259,447.219203635682,92.07968,100.828339429035,55.03318,40.5658328523238,"error5","Component4","Component4",1,1,0,3,0
"258",258,"MID11108","model1",20,9,0,15,34.28571429,15,75,0,0,0,30.71428571,15,75,2,2,2,2,3,0,134.9712,171.311248450387,395.6527,447.294390977256,89.61542,101.138036129718,39.6195,40.4263862421895,42.6743,178.40525,35.7532,392.6355,12.65547,92.953085,13.32666,46.28092,42.6743,178.40525,35.7532,392.6355,12.65547,92.953085,13.32666,46.28092,4.96380000000002,177.4602,8.55469999999997,440.76365,15.5836,129.6585,0.00771999999999906,35.30895,19.4083,190.03825,54.2675,437.64585,3.94368,101.25266,4.17677,55.032635,23.5478,181.246066666667,59.2581,466.002733333333,35.21818,108.47704,11.82722,45.6540066666667,"error1","Component1","None",3,3,2,3,3
"259",259,"MID11109","model3",20,5,2,22,45,15,75,30,30,30,21.82352941,15,45,3,3,1,3,3,6,123.2476,170.566198024753,421.6472,446.834043367921,100.84295,100.629899657457,44.11128,40.433478552319,26.9626,169.8822,104.0683,421.616533333333,38.89268,108.196273333333,5.75328,40.3611466666667,47.9024,156.5731,123.2645,428.015266666667,38.89268,110.478273333333,8.07477,38.27718,0,137.1166,0,436.8123,0,106.0045,0,40.48471,42.6992,182.740566666667,115.7228,440.360333333333,13.20868,96.4486066666667,13.0198,43.2400533333333,17.6755,163.536166666667,111.4723,432.352466666667,27.95139,93.0109166666667,23.98004,42.1318266666667,"error1, error2, error3, error5","Component2, Component4","Component1, Component2",2,2,0,2,1
"260",260,"MID11110","model3",19,10,1,21,31.875,15,75,0,0,0,30.125,15,152,5,5,2,5,3,6,117.7382,170.654834559099,417.88,446.38968126329,110.93109,100.753435219512,40.62603,40.5421216060038,30.0913,170.89696,153.5223,351.93612,27.54065,89.395562,19.29728,41.963684,30.0913,169.81724,114.5848,343.94878,17.91986,87.211288,19.29728,42.070048,20.3568,199.7723,29.9161,510.71915,10.89544,92.07513,3.68879,41.018525,26.544,165.89352,130.094,454.69098,36.19775,94.071378,10.02871,51.004578,20.6513,160.294966666667,57.7562,462.655666666667,23.20443,98.68591,8.03093,43.3620433333333,"error2, error3, error5","Component4","Component4",5,5,0,6,1
